kapitalbalance	kapitaljavnvág	f	
hormonbalance	hormonjavnvág	f	
ubalance	ójavnvág	f	
magtbalance	valdsjavnvág	f	
flydevægt	flotvág	f	
ego	eg		
norden	Noreg		
modvilje	agg	n	
uvilje	agg	n	
krakiler	tvørsjagg	n	
kværulant	tvørsjagg	n	
fane	flagg	n	
standart	flagg	n	
dragt	plagg	n	
frakke	yvirplagg	n	
hæfteklamme	egg	n	
æg	egg	n	
kant	egg	f	
spids	navarskegg	n	
moustache	yvirskegg	n	
knebelsbart	yvirskegg	n	
læg	legg	n	
æg	skellegg	n	
dørtelefon	samtaluanlegg	n	
knivsæg	knívsegg	f	
brig	brigg	f	
fugtighed	døgg	f	
dug	døgg	f	
dunk	høgg	n	
strandhugst	strandhøgg	n	
kindhest	kinnhøgg	n	
ophugning	upphøgg	n	
dråbe	løgg	n	
log	logg	n	
gløgg	gløgg	n	
gruppesex	bólkamogg	f	
oralerotik	munnmogg	f	
gruppesex	hópmogg	f	
bærme	drøgg	n	
løgnehistorie	skrøgg	n	
røverhistorie	skrøgg	n	
overdrivelse	skrøgg	n	
proportionsforvrængning	skrøgg	n	
pral	skrøgg	n	
fabel	skrøgg	n	
skryder	skrøgg	n	
gas	skrøgg	n	
bærme	grugg	n	
dønning	sig	n	
indflydelse	innsig	n	
dønning	aldusig	n	
grad	stig	n	
standard	stig	n	
skridtlængde	stig	n	
fase	stig	n	
potens	stig	n	
takst	stig	n	
kuldegrad	kuldastig	n	
minusgrad	kuldastig	n	
grad	hástig	n	
høj	hástig	n	
superlativ	hástig	n	
surhedsgrad	súrleikastig	n	
doktorgrad	doktarastig	n	
varmegrad	hitastig	n	
temperatur	hitastig	n	
tarif	gjaldstig	n	
landvinding	framstig	n	
kvalme	uppstig	n	
brænding	uppstig	n	
uro	uppstig	n	
kote	hæddarstig	n	
breddegrad	breiddarstig	n	
længdegrad	longdarstig	n	
meridian	longdarstig	n	
stade	mentanarstig	n	
grad	tignarstig	n	
rang	tignarstig	n	
lønklasse	lønarstig	n	
instans	rættarstig	n	
bruttotrækprocent	bruttodráttarstig	n	
degression	afturstig	n	
degeneration	afturstig	n	
instans	dómsstig	n	
plusgrad	plussstig	n	
minusgrad	minusstig	n	
rentesats	rentustig	n	
komparativ	miðstig	n	
dønning	sválg	n	
svælg	svølg	n	
favn	fang	n	
greb	handfang	n	
ide	hugfang	n	
massesuggestion	fjøldarhugfang	n	
kontekst	samanhang	n	
hang	niðurhang	n	
slang	slang	n	
risalamande	rísalamang	n	
honning	hunangur	m	
boomerang	bomerang	f	
orangutang	orangutang	f	
mannequin	mannikeng	f	
ginseng	ginseng	f	
defækation	avfáing	f	
stjernetydning	stjørnuspáing	f	
inseminering	ísáing	f	
insemination	ísáing	f	
rustning	dubbing	f	
eftersynkronisering	dubbing	f	
kaprustning	kappdubbing	f	
oprustning	herdubbing	f	
nedrustning	avdubbing	f	
mindelse	afturkembing	f	
læmning	lembing	f	
brydning	rembing	f	
bombning	bumbing	f	
headning	hedding	f	
paré	vedding	f	
tipning	vedding	f	
tips	vedding	f	
tipning	ítróttarvedding	f	
headning	hødding	f	
lodning	lodding	f	
rydning	rudding	f	
oprydning	rudding	f	
snerydning	kavarudding	f	
foldning	falding	f	
multiplikation	falding	f	
forenkling	einfalding	f	
seksdobling	seksfalding	f	
påstand	framhalding	f	
indfrielse	gjalding	f	
rate	gjalding	f	
betaling	gjalding	f	
udbetaling	gjalding	f	
indbetaling	inngjalding	f	
giroindbetaling	giroinngjalding	f	
tilbagebetaling	afturgjalding	f	
refundering	afturgjalding	f	
amortisation	niðurgjalding	f	
amortisering	skuldarniðurgjalding	f	
skat	skattgjalding	f	
udbetaling	útgjalding	f	
camping	tjalding	f	
skoldning	skálding	f	
seedning	sálding	f	
sigtning	sálding	f	
simplificering	einfelding	f	
simplifikation	einfelding	f	
gildning	gelding	f	
kastrering	gelding	f	
sterilisering	gelding	f	
kastration	gelding	f	
indmeldelse	melding	f	
afmeldelse	frámelding	f	
afmelding	frámelding	f	
tilmeldelse	tilmelding	f	
forældelse	avelding	f	
ophøjelse	løggilding	f	
generalisering	algilding	f	
generalisation	algilding	f	
omstødelse	ógilding	f	
inddragelse	ógilding	f	
mortifikation	ógilding	f	
kassation	ógilding	f	
reinkarnation	endurholding	f	
forældelse	avolding	f	
vejrtrækning	anding	f	
inddragelse	uppíblanding	f	
sammenblanding	samanblanding	f	
inddragelse	innblanding	f	
implikation	innblanding	f	
inhalation	innanding	f	
inspiration	innanding	f	
rejsning	standing	f	
erektion	standing	f	
eksspiration	útanding	f	
endelse	ending	f	
vridning	bending	f	
bøjning	bending	f	
krumning	bending	f	
buk	bending	f	
fleksion	bending	f	
deklination	bending	f	
ledetråd	ábending	f	
forsmag	ábending	f	
hentydning	ábending	f	
strømpil	ábending	f	
indikation	ábending	f	
tip	ábending	f	
tips	ábending	f	
indikation	umstøðuábending	f	
verbalbøjning	sagnorðabending	f	
konjugation	sagnorðabending	f	
gradbøjning	stigbending	f	
komparation	stigbending	f	
kasusbøjning	fallbending	f	
deklination	fallbending	f	
kønsbøjning	kynbending	f	
begivenhed	hending	f	
episode	hending	f	
scene	hending	f	
hændelse	hending	f	
tildragelse	hending	f	
happening	hending	f	
event	hending	f	
katastrofe	skaðahending	f	
sensation	stórhending	f	
afhændelse	avhending	f	
overdragelse	avhending	f	
overrækkelse	avhending	f	
overgivelse	avhending	f	
levering	avhending	f	
udlevering	avhending	f	
landgang	lending	f	
landing	lending	f	
landingsplads	lending	f	
krydsning	blending	f	
hybrid	orðblending	f	
blindlanding	blindlending	f	
akklimatisation	ílending	f	
mavelanding	búklending	f	
kasusendelse	fallending	f	
mellemlanding	millumlending	f	
transit	millumlending	f	
nødlanding	neyðlending	f	
bøjningsendelse	bendingarending	f	
leverance	sending	f	
forsendelse	sending	f	
foræring	sending	f	
levering	sending	f	
mission	sending	f	
rimesse	pengasending	f	
remisse	pengasending	f	
rimesse	virðisbrævasending	f	
remisse	virðisbrævasending	f	
presenning	presending	f	
fremsendelse	framsending	f	
samsending	samsending	f	
indsendelse	innsending	f	
presenning	prosending	f	
reprise	endursending	f	
snapreprise	endursending	f	
genudsendelse	endursending	f	
retransmission	endursending	f	
returnering	aftursending	f	
vareprøve	sýnissending	f	
tv-udsendelse	sjónvarpssending	f	
fjernsynsudsendelse	sjónvarpssending	f	
sending	sjónvarpssending	f	
radioudsendelse	útvarpssending	f	
sending	útvarpssending	f	
spedition	vørusending	f	
kollektion	vørusending	f	
vending	vending	f	
håndevending	handavending	f	
gennemrodning	endavending	f	
polaritet	pólvending	f	
omvendelse	umvending	f	
inversion	umvending	f	
vogn	afturvending	f	
retur	afturvending	f	
saltomortale	kúvending	f	
kovending	kúvending	f	
inversion	viðvending	f	
forpligtelse	binding	f	
binding	binding	f	
strikning	binding	f	
ligatur	binding	f	
hæftelse	skuldbinding	f	
behæftelse	skuldbinding	f	
forpligtelse	skuldbinding	f	
tilkobling	íbinding	f	
forbindelse	sambinding	f	
kombination	sambinding	f	
forbindelse	evnasambinding	f	
tilbinding	umbinding	f	
forbinding	umbinding	f	
sammenkædning	samanbinding	f	
indbinding	innbinding	f	
båndlæggelse	ognarbinding	f	
faderbinding	faðirbinding	f	
moderbinding	móðurbinding	f	
retstrikning	rættbinding	f	
regulering	reglubinding	f	
serieforbindelse	raðbinding	f	
krummelure	vinding	f	
skruegang	vinding	f	
vinding	vinding	f	
sammenslyngning	samanvinding	f	
labialisering	runding	f	
afrunding	avrunding	f	
optænding	kynding	f	
fyring	kynding	f	
optænding	uppkynding	f	
forestilling	ímynding	f	
omdannelse	ummynding	f	
afbildning	avmynding	f	
affotografering	avmynding	f	
skafning	skaffing	f	
opdagelse	uppdaging	f	
tilpasning	tillaging	f	
modificering	tillaging	f	
modifikation	tillaging	f	
transformation	umlaging	f	
bearbejdelse	eftirlaging	f	
graduation	eftirlaging	f	
forvanskelse	avlaging	f	
forkvakling	avlaging	f	
deformering	avlaging	f	
fratrækning	frádraging	f	
ekstraktion	evnaúrdraging	f	
flagning	flagging	f	
lægning	legging	f	
belægning	legging	f	
skyggelægning	skuggalegging	f	
mørklægning	myrkalegging	f	
kransenedlæggelse	kransalegging	f	
grundlæggelse	grundlegging	f	
vejføring	veglegging	f	
investering	ílegging	f	
input	ílegging	f	
ordre	bílegging	f	
bestilling	bílegging	f	
rekvisition	bílegging	f	
trykordre	prentbílegging	f	
indblanding	uppílegging	f	
indgriben	uppílegging	f	
intervention	uppílegging	f	
ravage	oyðilegging	f	
vandalisme	oyðilegging	f	
ødelæggelse	oyðilegging	f	
tilintetgørelse	oyðilegging	f	
demolering	oyðilegging	f	
ruin	oyðilegging	f	
destruktion	oyðilegging	f	
fremlægning	framlegging	f	
planlægning	planlegging	f	
sammentælling	samanlegging	f	
sammenlægning	samanlegging	f	
fusion	samanlegging	f	
indlæggelse	innlegging	f	
installation	innlegging	f	
tvangsindlæggelse	tvingsilsinnlegging	f	
underføring	undirlegging	f	
henlæggelse	burturlegging	f	
sløjfning	burturlegging	f	
forsølvning	silvurlegging	f	
tilføjelse	afturatlegging	f	
kortlægning	kortlegging	f	
beskatning	skattlegging	f	
udlægning	útlegging	f	
fortolkning	útlegging	f	
interpretation	útlegging	f	
eksegese	bíbliuútlegging	f	
jordfæstelse	gravlegging	f	
begravelse	gravlegging	f	
planlægning	ráðlegging	f	
rådslagning	ráðlegging	f	
langtidsplanlægning	langtíðarráðlegging	f	
svingning	sveigging	f	
resonans	viðsveigging	f	
finansiering	fígging	f	
sanering	umfígging	f	
leasing	lígging	f	
kvalme	klígging	f	
gnidning	gnígging	f	
brydning	gnígging	f	
friktion	gnígging	f	
hugst	høgging	f	
skovhugst	skóghøgging	f	
ophugning	upphøgging	f	
skrotning	upphøgging	f	
halshugning	hálshøgging	f	
afhugning	avhøgging	f	
jogging	jogging	f	
retouche	snøgging	f	
opførelse	bygging	f	
bygning	bygging	f	
rejsning	bygging	f	
komposition	bygging	f	
struktur	bygging	f	
bebyggelse	húsabygging	f	
opførelse	húsabygging	f	
tilbygning	uppíbygging	f	
ombygning	umbygging	f	
opbygning	uppbygging	f	
komposition	uppbygging	f	
struktur	uppbygging	f	
melodik	lagauppbygging	f	
genopførelse	endurbygging	f	
sanering	endurbygging	f	
restitution	endurbygging	f	
genopførelse	afturbygging	f	
genopbyggelse	uppafturbygging	f	
udbygning	útbygging	f	
dekonstruktion	avbygging	f	
nybygning	nýbygging	f	
trykimprægnering	trýstdýgging	f	
iagttagelse	athygging	f	
boning	skygging	f	
polering	skygging	f	
skatteflugt	skattaflýgging	f	
innovation	fornýgging	f	
bøjning	boygging	f	
knæbøjning	knæboygging	f	
høbjergning	hoygging	f	
høhøst	hoygging	f	
strækning	toygging	f	
abstrahering	hugtoygging	f	
opkastning	spýgging	f	
brygning	brygging	f	
sikring	trygging	f	
forsikring	trygging	f	
garanti	trygging	f	
løsøreforsikring	leysafætrygging	f	
gruppeforsikring	bólkatrygging	f	
børnesikring	barnatrygging	f	
brandforsikring	brunatrygging	f	
skadesforsikring	skaðatrygging	f	
haglskadeforsikring	høglskaðatrygging	f	
kaskoforsikring	skrokktrygging	f	
kaskoforsikring	kaskotrygging	f	
gruppeforsikring	hóptrygging	f	
underforsikring	undirtrygging	f	
overforsikring	yvirtrygging	f	
reassurance	endurtrygging	f	
underforsikring	niðurtrygging	f	
glasforsikring	glastrygging	f	
tyveriforsikring	stuldurstrygging	f	
livsforsikring	lívstrygging	f	
ulykkesforsikring	vanlukkutrygging	f	
kvalitetssikring	góðskutrygging	f	
tygning	tygging	f	
fortielse	burturtiging	f	
opgradering	uppstiging	f	
vielse	víging	f	
chikane	forfylging	f	
forfølgelse	forfylging	f	
forfølgning	forfylging	f	
multiplikation	ganging	f	
forlængelse	leinging	f	
gemination	leinging	f	
hudstrygning	húðfleinging	f	
hudfletning	húðfleinging	f	
fornyelse	framleinging	f	
prolongation	frestarleinging	f	
forvanskelse	reinging	f	
forvrængning	reinging	f	
interpolation	reinging	f	
sprængning	spreinging	f	
eksplosion	spreinging	f	
detonation	spreinging	f	
homogenisering	fitispreinging	f	
kølsprængning	kjølspreinging	f	
atomsprængning	atomspreinging	f	
fibersprængning	fipurspreinging	f	
frostsprængning	frostspreinging	f	
atomsprængning	kjarnorkuspreinging	f	
minesprængning	minuspreinging	f	
defloration	moyhinnuspreinging	f	
forsnævring	treinging	f	
sammentrængning	samantreinging	f	
infiltration	inntreinging	f	
fortrængning	fortreinging	f	
suppression	fortreinging	f	
fortrængning	burturtreinging	f	
suppression	burturtreinging	f	
sammenkædning	samanteinging	f	
låsning	steinging	f	
ringning	ringing	f	
afrunding	avkringing	f	
opringning	uppringing	f	
forhandling	tinging	f	
kumulation	samandunging	f	
foryngelse	ynging	f	
belastning	tynging	f	
not	pløging	f	
mobning	arging	f	
dril	arging	f	
redningsplanke	bjarging	f	
frelse	bjarging	f	
redning	bjarging	f	
bjærgning	bjarging	f	
forløsning	bjarging	f	
feberredning	fepurbjarging	f	
dæmning	byrging	f	
inddæmning	byrging	f	
hæmning	byrging	f	
spærring	byrging	f	
isolering	frábyrging	f	
isolation	frábyrging	f	
forebyggelse	fyribyrging	f	
prævention	fyribyrging	f	
fødselskontrol	barnafyribyrging	f	
dæmning	vatnbyrging	f	
isolering	avbyrging	f	
isolation	avbyrging	f	
afvendelse	steðging	f	
afblæsning	steðging	f	
spionage	speiing	f	
kontraspionage	mótspeiing	f	
afgnidning	gníggjing	f	
tælling	teljing	f	
folketælling	fólkateljing	f	
medtagelse	uppíteljing	f	
sammentælling	samanteljing	f	
summering	samanteljing	f	
fintælling	fínteljing	f	
optælling	uppteljing	f	
nedtælling	niðurteljing	f	
fejltælling	misteljing	f	
eklekticisme	úrveljing	f	
udvælgelse	úrveljing	f	
selektering	úrveljing	f	
selektion	úrveljing	f	
afsnøring	fráskiljing	f	
isolation	fráskiljing	f	
udskillelse	úrskiljing	f	
dissociation	sundurskiljing	f	
differentiation	sundurskiljing	f	
distinktion	sundurskiljing	f	
sekretion	miniralúrskiljing	f	
frasortering	burturúrskiljing	f	
misforståelse	misskiljing	f	
misopfattelse	misskiljing	f	
misfortolkning	misskiljing	f	
hemmeligholdelse	dyljing	f	
maskering	hyljing	f	
blotlæggelse	avhyljing	f	
blotlægning	avhyljing	f	
afdækning	avhyljing	f	
atomisering	myljing	f	
gennemførelse	fremjing	f	
realisation	fremjing	f	
klage	gremjing	f	
ærgrelse	gremjing	f	
lamentation	gremjing	f	
jammer	gremjing	f	
dressur	temjing	f	
askese	sjálvstemjing	f	
svømning	svimjing	f	
hundesvømning	hundasvimjing	f	
rygsvømning	ryggsvimjing	f	
butterfly	firvaldssvimjing	f	
brystsvømning	bringusvimjing	f	
rutine	venjing	f	
øvelse	venjing	f	
skoling	venjing	f	
træning	venjing	f	
oplæring	venjing	f	
tilvænning	ávenjing	f	
eksercits	hermannavenjing	f	
fravænning	frávenjing	f	
fingerøvelse	fingravenjing	f	
smidighedsøvelse	liðavenjing	f	
vokalise	raddvenjing	f	
læseprøve	lesivenjing	f	
skriveøvelse	skrivivenjing	f	
ergoterapi	verkvenjing	f	
stileøvelse	stílvenjing	f	
opdragelse	uppvenjing	f	
optræning	uppvenjing	f	
prøvetræning	royndarvenjing	f	
smidighedsøvelse	mýkingarvenjing	f	
genoptræning	afturvenjing	f	
erhvervspraktik	starvsvenjing	f	
fravænning	avvenjing	f	
mindskelse	skerjing	f	
formindskelse	skerjing	f	
indskrænkning	skerjing	f	
nedskæring	skerjing	f	
reduktion	skerjing	f	
frihedsberøvelse	frælsisskerjing	f	
sammensværgelse	samansvørjing	f	
sammenrotning	samansvørjing	f	
konspiration	samansvørjing	f	
afsværgelse	avsvørjing	f	
sminkning	smyrjing	f	
smøring	smyrjing	f	
høvl	smyrjing	f	
trykimprægnering	trýstsmyrjing	f	
lag	avsmyrjing	f	
klø	avsmyrjing	f	
lynchning	lynsjing	f	
hævning	hevjing	f	
indkrævning	krevjing	f	
opkrævning	innkrevjing	f	
inkassation	innkrevjing	f	
inkasso	innkrevjing	f	
vinding	vevjing	f	
surring	vevjing	f	
drejning	skáking	f	
mudderkastning	runublaking	f	
modificering	slaking	f	
parring	making	f	
parringsakt	making	f	
kønsakt	making	f	
opdagelse	viðraking	f	
iagttagelse	viðraking	f	
observation	viðraking	f	
download	niðurtaking	f	
bodystocking	bodystocking	f	
helbredelse	leking	f	
udklækning	kleking	f	
spægelse	speking	f	
askese	sjálvsspeking	f	
relegation	burturreking	f	
eksorcisme	devlaútreking	f	
eksorcisme	djevlaútreking	f	
djævleuddrivelse	djevlaútreking	f	
vækkelse	veking	f	
opvækkelse	veking	f	
vækkelse	hugveking	f	
forvridning	keiking	f	
forstuvning	keiking	f	
genopførelse	endurleiking	f	
forberedelse	fyrireiking	f	
tilrettelægning	fyrireiking	f	
stegning	steiking	f	
sautering	smørsteiking	f	
sautering	oljusteiking	f	
anstiftelse	íkveiking	f	
ildspåsættelse	íkveiking	f	
dissimilation	ljóðfrálíking	f	
inddragelse	striking	f	
sletning	striking	f	
skravering	skákstriking	f	
indstregning	undirstriking	f	
understregning	undirstriking	f	
overstregning	útstriking	f	
strygning	útstriking	f	
forhøjelse	hækking	f	
hausse	hækking	f	
stigning	hækking	f	
hakning	hakking	f	
lønforhøjelse	lønarhækking	f	
lønglidning	lønarhækking	f	
lønstigning	lønarhækking	f	
revaluering	virðishækking	f	
formindskelse	lækking	f	
nedskæring	lækking	f	
lakering	lakking	f	
vagabondering	flakking	f	
nedskæring	lønarlækking	f	
detente	slakking	f	
devaluering	virðislækking	f	
deceleration	avslakking	f	
pakning	pakking	f	
vakuumpakning	vakumpakking	f	
indpakning	innpakking	f	
blisterpakning	bløðrupakking	f	
opdækning	uppdekking	f	
drikning	drekking	f	
indsugning	ídrekking	f	
absorbering	ídrekking	f	
absorption	ídrekking	f	
afluring	frálokking	f	
klassificering	flokking	f	
taksonomi	flokking	f	
klassifikation	flokking	f	
slukning	sløkking	f	
brandslukning	eldsløkking	f	
sænkning	søkking	f	
dumpning	søkking	f	
kollaps	samansøkking	f	
dumping	niðursøkking	f	
rynkning	rykking	f	
sammentrækning	samanrykking	f	
sammenrykning	samanrykking	f	
approbering	samtykking	f	
udstykning	útstykking	f	
forurenelse	dálking	f	
forurening	dálking	f	
pollution	dálking	f	
luftforurening	luftdálking	f	
støjforurening	ljóðdálking	f	
forkalkning	kálking	f	
åreforkalkning	æðrakálking	f	
forkalkning	forkálking	f	
agglutinering	samanbólking	f	
agglutination	samanbólking	f	
malkning	mjólking	f	
fortolkning	tolking	f	
interpretation	tolking	f	
misfortolkning	mistolking	f	
eskapade	skulking	f	
forståelse	tulking	f	
udlægning	tulking	f	
fortolkning	tulking	f	
interpretation	tulking	f	
simultantolkning	samstundistulking	f	
fejltolkning	mistulking	f	
misfortolkning	mistulking	f	
overfortolkning	ovtulking	f	
nyfortolkning	nýtulking	f	
fylking	fylking	f	
opstilling	fylking	f	
opmarch	fylking	f	
slagorden	fylking	f	
kreds	fylking	f	
falanks	fylking	f	
folkebevægelse	fólkafylking	f	
folkefront	fólkafylking	f	
fagbevægelse	verkamannafylking	f	
kolonne	herfylking	f	
fagbevægelse	yrkisfylking	f	
befrielsesfront	frælsisfylking	f	
folkefront	tjóðfylking	f	
emulsion	mylking	f	
boning	blanking	f	
slankning	klænking	f	
afmagring	klænking	f	
slankekur	klænking	f	
sankning	sanking	f	
retardering	seinking	f	
modifikation	linking	f	
mindskelse	minking	f	
formindskelse	minking	f	
nedtoning	minking	f	
nedskæring	minking	f	
reduktion	minking	f	
deceleration	ferðminking	f	
sammenklumpning	samantrunking	f	
forstørrelse	øking	f	
stigning	øking	f	
booking	bóking	f	
postering	bóking	f	
bogføring	bóking	f	
kogning	kóking	f	
afkogning	trákóking	f	
henkogning	niðurkóking	f	
forkludring	fløking	f	
sammenslyngning	samanfløking	f	
værdistigning	virðisøking	f	
forfølgelse	meinsøking	f	
hetz	meinsøking	f	
acceleration	ferðøking	f	
garvning	barking	f	
markering	marking	f	
definition	skilmarking	f	
begrænsning	avmarking	f	
demarkation	avmarking	f	
definition	avmarking	f	
tidsbegrænsning	tíðaravmarking	f	
periodisering	tíðaravmarking	f	
hastighedsbegrænsning	ferðaravmarking	f	
fartbegrænsning	ferðaravmarking	f	
servitut	ræðisavmarking	f	
adgangsbegrænsning	upptøkuavmarking	f	
betegnelse	merking	f	
betydning	merking	f	
markering	merking	f	
signering	merking	f	
denotation	merking	f	
signifikans	merking	f	
konnotation	hjámerking	f	
bibetydning	eykamerking	f	
konnotation	eykamerking	f	
markering	frámerking	f	
afsnøring	frámerking	f	
datomærkning	dagmerking	f	
gradation	stigmerking	f	
prægning	ímerking	f	
frankering	frímerking	f	
nummerering	talmerking	f	
tidsangivelse	tíðarmerking	f	
datering	tíðarmerking	f	
dato	tíðarmerking	f	
markering	sermerking	f	
markering	avmerking	f	
tilkendegivelse	viðmerking	f	
note	viðmerking	f	
vedtegning	viðmerking	f	
bemærkning	viðmerking	f	
kommentar	viðmerking	f	
parentes	viðmerking	f	
påskrift	viðmerking	f	
marginalnote	breddaviðmerking	f	
bibemærkning	eykaviðmerking	f	
identificering	eyðmerking	f	
afbarkning	birking	f	
forarbejdning	virking	f	
tilvirkning	virking	f	
tilvirkning	fiskavirking	f	
automatisering	sjálvvirking	f	
automation	sjálvvirking	f	
tørre	turking	f	
tørring	turking	f	
tørring	fiskaturking	f	
digtning	yrking	f	
opdyrkning	uppdyrking	f	
kongerøgelse	kongahúsdyrking	f	
garrotte	kyrking	f	
kvælning	kyrking	f	
strangulation	kyrking	f	
formørkelse	myrking	f	
måneformørkelse	mánamyrking	f	
total	almyrking	f	
solformørkelse	sólarmyrking	f	
omdigtning	umyrking	f	
gendigtning	umyrking	f	
omdigtning	enduryrking	f	
gendigtning	enduryrking	f	
forstærkelse	styrking	f	
skoning	styrking	f	
afvaskning	vasking	f	
vask	vasking	f	
opfiskning	niðurfisking	f	
overfiskning	niðurfisking	f	
overfiskning	ovfisking	f	
hudstrygning	písking	f	
radering	burturvisking	f	
fordanskning	dansking	f	
forfranskning	fransking	f	
granskning	gransking	f	
forskning	gransking	f	
diplomatik	skjalagransking	f	
filologi	málgransking	f	
genealogi	ættargransking	f	
forsvenskning	svensking	f	
udrensning	reinsking	f	
forurening	óreinsking	f	
lykønskning	lukkuynsking	f	
gratulation	lukkuynsking	f	
fornorskning	norsking	f	
fortyskning	týsking	f	
forædling	góðsking	f	
lutring	góðsking	f	
oprulning	avdúking	f	
lugning	lúking	f	
strygning	strúking	f	
vagabondering	strúking	f	
optænding	kyking	f	
smidiggørelse	mýking	f	
nedværdigelse	eyðmýking	f	
ydmygelse	eyðmýking	f	
dukkert	eyðmýking	f	
røgning	royking	f	
rygning	royking	f	
kultur	aling	f	
damkultur	aling	f	
overhaling	yvirháling	f	
maling	máling	f	
alkydmaling	alkydmáling	f	
akrylmaling	akrylmáling	f	
tachisme	sprænmáling	f	
opmåling	uppmáling	f	
sprøjtemaling	sproytmáling	f	
stikning	næling	f	
opdragelse	uppaling	f	
optugtelse	uppaling	f	
socialisation	uppaling	f	
børneopdragelse	barnauppaling	f	
akvakultur	vakstraraling	f	
akvakultur	gróðraraling	f	
udstråling	útstráling	f	
rustplet	saling	f	
tilbagebetaling	afturbetaling	f	
garrotte	kvaling	f	
kvælning	kvaling	f	
strangulation	kvaling	f	
istandsættelse	umvæling	f	
reparation	umvæling	f	
restauration	umvæling	f	
hovedreparation	høvuðsumvæling	f	
afsvaling	svaling	f	
afkøling	svaling	f	
afkobling	frákobling	f	
sammenkobling	samankobling	f	
skrælning	skrædling	f	
lutring	edling	f	
forædling	foredling	f	
massage	handling	f	
forkælelse	forkeling	f	
genspejling	endurspegling	f	
genspejling	afturspegling	f	
færdsel	sigling	f	
sejlads	sigling	f	
fart	sigling	f	
bådfart	sigling	f	
søfart	sigling	f	
påsejling	ásigling	f	
sejlads	millumlandasigling	f	
nærtrafik	heimasigling	f	
kystfart	heimasigling	f	
fragtfart	farmasigling	f	
kystfart	strandfarasigling	f	
sejlads	váðasigling	f	
kuldsejling	kollsigling	f	
forsegling	innsigling	f	
indsejling	innsigling	f	
race	kappsigling	f	
kapsejlads	kappsigling	f	
udsejling	útsigling	f	
smugling	smugling	f	
deling	deiling	f	
udskældning	deiling	f	
division	deiling	f	
stratificering	lagdeiling	f	
distribution	fordeiling	f	
helbredelse	heiling	f	
pejling	peiling	f	
indretning	avskiling	f	
delegation	heimiling	f	
kling	kling	f	
tackling	takling	f	
mellemkomst	mekling	f	
afvikling	avvikling	f	
cyklisme	súkkling	f	
simplificering	foreinkling	f	
simplifikation	foreinkling	f	
pakning	balling	f	
sammenrulning	samanballing	f	
emballage	innballing	f	
indpakning	innballing	f	
fremkaldelse	framkalling	f	
fremkaldning	framkalling	f	
sammenkaldelse	samankalling	f	
opkaldelse	uppkalling	f	
headning	skalling	f	
forskalling	forskalling	f	
tørv	valling	f	
sammenføjning	felling	f	
indsats	ífelling	f	
fordømmelse	dómfelling	f	
indsats	innfelling	f	
asymptote	atfelling	f	
indtagning	avfelling	f	
inklination	helling	f	
tendens	helling	f	
udgydelse	úthelling	f	
kælling	kelling	f	
heks	gandakelling	f	
sladderkælling	kaffikelling	f	
giftekniv	krøkikelling	f	
tap	stelling	f	
indbildning	innbilling	f	
illusion	innbilling	f	
nedrakning	útspilling	f	
skandalisering	útspilling	f	
stemning	stilling	f	
justering	stilling	f	
finindstilling	fínstilling	f	
indstilling	innstilling	f	
justering	innstilling	f	
finindstilling	nettstilling	f	
finindstilling	neyvstilling	f	
forledelse	villing	f	
forvildelse	villing	f	
øjenforblændelse	villing	f	
mystifikation	villing	f	
demagogi	fólkavilling	f	
demagogi	fjøldarvilling	f	
fortoldning	tolling	f	
sammenrulning	samanrulling	f	
fylde	fylling	f	
bølge	fylling	f	
påfyldning	fylling	f	
udfyldning	fylling	f	
påfyldning	ífylling	f	
opfyldning	ífylling	f	
stopning	ífylling	f	
guldplombe	gullífylling	f	
tandfyldning	tannfylling	f	
opfyldelse	uppfylling	f	
udfyldning	útfylling	f	
forgyldning	gylling	f	
samling	samansamling	f	
kollektion	vørusamling	f	
rugning	bøling	f	
hulning	hjóling	f	
halsudskæring	hjóling	f	
underkøling	undirkøling	f	
forsåling	sóling	f	
forsåling	forsóling	f	
suggestion	hugtøling	f	
fokusering	brennidepling	f	
fokusering	miðdepling	f	
misdannelse	skepling	f	
misdannelse	avskepling	f	
forskydning	umskipling	f	
stråling	geisling	f	
udstråling	geisling	f	
bestråling	geisling	f	
radiation	geisling	f	
udstråling	útgeisling	f	
mishandling	meinsling	f	
maltraktering	meinsling	f	
spartling	sparsling	f	
molestering	meiðsling	f	
plan	ætling	f	
langtidsplanlægning	langtíðarætling	f	
skoling	skúling	f	
omskoling	umskúling	f	
indskoling	innskúling	f	
bowling	bovling	f	
luftning	kyling	f	
sekundering	stuðling	f	
opmuntring	tilstuðling	f	
stimulus	tilstuðling	f	
mattering	káming	f	
mægling	seming	f	
mellemkomst	seming	f	
limning	líming	f	
brydekamp	glíming	f	
afrimning	avríming	f	
indramning	innramming	f	
injurie	æruskemming	f	
ærekrænkelse	æruskemming	f	
fornærmelse	æruskemming	f	
æresfornærmelse	æruskemming	f	
skumring	dimming	f	
skimming	skimming	f	
ikendelse	døming	f	
pådømmelse	døming	f	
frakendelse	frádøming	f	
fradømmelse	frádøming	f	
ikendelse	ídøming	f	
frikendelse	frídøming	f	
frifindelse	frídøming	f	
fordømmelse	fordøming	f	
fordømmelse	avdøming	f	
censur	próvdøming	f	
indblanding	uppíkoming	f	
foreteelse	fyrikoming	f	
